Question,Subj_Q,Answer,Subj_A,Domain
كتيب تعليمات أوني شان حسوب للتعامل مع الإنتقاد,0,أعتقد أنه تم غسل عقلي  اعتقد أنني أفكر تفكير ا مزدوج ا  يبدو منطقي ا جد ا  2 2 4 نعم و2 2 5 نعم أيض ا  بركاتك أيها الأخ الأكبر  بركاتك أيها الجبلاوي ,1,تسلية
عندما تحاور الخلقيين حول نظرية التطور,0,الميم الصحيح في المكان الصحيح    ,1,تسلية
فيديو 13 ثانية يستحق المشاهدة أم لا       ــ ,0,يحتاج المزيد من الإطارات في الثانية  لكن الفكرة ظريفة,1,تسلية
برأيك ماهي فوائد الفيسبوك في مجتمعاتنا العربية غير تداول الن كت و الطرائف ,0,فوائد فيسبوك تختلف من شخص لآخر  فربما شيئ تافه بالنسبه لك هو مهم لشخص آخر  تداول النكت و الطرائف يمكن أن نراه نحن شيئ لا فائدة منه لكن بالنسبة لشخص آخر يعيش في ظروف مخلافة تماما يجده ضروري و مفر له من عدة مشاكل و هموم في حياته ,1,تسلية
من اكثر عضو غريب الأطوار في حسوب   ,1,كل الاعضاء هنا  إما هم طبيعيون لدرجة انهم اصبحوا مملين  و الجزء الاخر بالغ في الجنون و تغريب اطواره  3 لدرجة انه اصبح ممل ايضا  ,1,تسلية
كيف تجلب المشاهدات والاشتراكات الى قناتك,0,ممتاااااز   هل هناك طريقة لاعرف اذا ماكانت قناتي المستقبليه مطلوبه  ,1,تسلية
هل لديك ذلك الصديق الذي يملك  صور ا ومقاطع لك يمكن أن ت دمر حياتك الاجتماعية ,0,نعم   ,1,تسلية
عندما يطلق الإبداع عنانه   4 ,1,اجل الابداع انه بعينه هل هنالك المزيد من الصور ,1,تسلية
مامعنى كلمة ترول ,0,هي كلمة انجليزية أصلها troll      و معناها تعليق مضايق ,1,تسلية
توقع نهاية العالم وأكسب معنا مثلث وعين وشفاطات إستيلا ,1,بالنسبة لي اؤمن بها كما جاءت في الإسلام ,1,تسلية
ماذا لو أعطت إدارة حسوب هدية تغيير اسم المستخدم  ما الذي ستختاره ,0,بطريق رقم خمسون الفا ,0,تسلية
 صورة  سيلفي الفنانين العظماء   حاول أن تسمي الشخصيات الموجودة في السيلفي ,0,سلفادور دالي,1,تسلية
أنفوجرافيك   بالأرقام  كيف لو إتحد المسلمون في دولة واحدة  ,0,هي مجموعة من الولايات المتحدة والمنضوية تحت حكم ديموقراطي   شوري واحد   ممتدة من باكستان شرقا وحتى موريتانيا غربا   ومن اذربيجان شمالا وحتى كينيا جنوبا  نشأت بعد استقلال الدويلات من  المستعمرات البريطانية والفرنسية   واتحدت تحت حكم فيدرالي واحد ,0,تسلية
حماس هزيــــــــم الر عد,0,رئيس كوريا الشمالية جعل من احد الاغاني شعبية المعروفة اغنية وطنية في البلاد ,0,تسلية
انفوجرافيك كيف كانت مستشفيات قرطبة الإسلامية     قبل ألف سنة ,0,فيديوجرافيك   او موشن جرافيك  ,0,تسلية
ما شعورك ان كانت خصوصيتك   صفر  ,1,سأحاول الوصول لإجابة منطقية تفسر كيف تم ذلك و أرفع دعوى قضائية وإن لم ينجح الأمر سأعيش حياتي اليومية بشكل مخل للحياء و أفعل أشياء غريبة و مثيرة للاشمئزاز كحل مؤقت لايقاف تداول الكلام بين الناس و إن لم ينجح الأمر مرة أخرى سأكون بين خيارين هما  ,1,تسلية
انفوجرافيك من الذي صمم الأعلام والرايات الوطنية للدول العربية ,0,العلم العراقي الحالي اختاره الشعب العراقي,1,تسلية
أب وأم ابتكروا طريقة لطيفة ليخبروا بها ابنهم عندما يسألهم كيف أنولدت  ,0,طريقة لا بأس بها و هي تفي بالغرض,1,تسلية
كيف يؤثر ال Helium و Sulfur Hexafluoride على صوت الإنسان ,0,هذا برنامج تعديل الصوت الطبيعي ,1,تسلية
ما هو الشعب العربي المفضل لديك ولماذا ,1,الشعب الجزائري   أحبهم لأنني فلسطيني,1,تسلية
ماذا تفعل اثناء إجازتك الإسبوعية   أشعر بملل فظيع والجو حار جدا  لا يصلح للخروج ما العمل    ,1,ان كنت تعيش في منطقة ساحلية فجرب الخروج للسباحة أو للصيد فالجو هناك ومداعبة الرياح والنسيم ينسيانك مللك   ,1,تسلية
كيف تطورت الثقة,0,رهيبة فعلا تعلمت منها والصوت رايع,1,تسلية
هل يعرف أصدقاؤك وعائلتك بحسابك في IO ,0,لا يعرف أي شخص حسابي من عائلتي وأصدقائي  وإن عرفوا طبعا سأفتح حساب بإسم مستعار وأكمل النقاش هناك  ,0,تسلية
 صورة  أي عقار تختار ولماذا ,0,البرتقالي   التحكم في حسوب ,1,تسلية
في حسوب IO    عندما يسلبك شخص وأخر يدعمك   ,1,هههه طريقة طريفة وفعليا تعبر عن عنوان المساهمة    الاعضاء هنا يسلبون كثيرا   ولكن هناك مثل يقول   الطيبون في كل مكان   فليس المسلبون فقط هنا بل حتى الإجابيون موجودين  ,1,تسلية
باب ماجاء في راحة البال وترك الجدال,0,إسدافيس بالصومالية ,1,تسلية
نهاية التحفيز الذاتي   صورة,0,وبعد ذلك أعود لأكل الحلوى وترك التمارين ومشاهدة MBC ACTION ثم الشعور بتأنيب الضمير في نهاية اليوم   واليوم الذي بعده نعود أمام المرآة,0,تسلية
عندما تصبح مبرمجا  لأول مرة,1,إذا لم تكن مبرمجا فاتبع الخطوات التالية  ,0,تسلية
لماذا يصر المصريون على استخدام فيسبوك والسعوديون على استخدام تويتر ,0,أنا على وشك أن أترك فيسبوك وأنتقل لتويتر  وليس ذلك بسبب الخصوصية  ولا تضييع الوقت ولا أي من الهراء الذي يصدح به كل من تركه لأسبوعين وعاد له مجددا  ,1,تسلية
عندما تقود الهواتف الذكية الناس الاغبياء  ,1,ليسوا اغبياء  بل لم ينتبهوا فقط ,1,تسلية
لماذا انت  لئيمة يآ ج ان ت,1,للعلم هذا ليس ذكاء صنعي انما يتم التحكم به عن بعد  اقرأ وصف الفيديو,1,تسلية
 ألبوم صور    عندما يطلق الإبداع عنانه    3 ,0,في الجزء الرابع,1,تسلية
ما هى الفكرة أو القناعة التي كنت تؤمن بها وتراها الآن سخيفة ,1,ان الناس يهتمون بمشاكلك وتفاهاتك,1,تسلية
كيف تعلمت اللغة الانجليزية عبر الالعاب والمسلسلات والمدرسة  ,0,لا يمكنك إهمال دور المدرسة كليا   أهم دور للمدرسة هو إعطائك طرف الخيط بأساس القواعد و بعض المفردات و الباقي يعتمد عليك بالممارسة  و هذا شأنه شأن باقي المواد بنسب متفاوتة ,1,تسلية
آخر ما وصل له مجتمع خمسات من تطور,1,أنتقل التسول من الشارع الى الويب ودخل الى خمسات بطريقة جديدة حيث وجد تتدفق المال في الموقع,1,تسلية
مسن ة فلسطينية إكتشفت شغفها فى سن  الثمانين,1,الحياه مؤلمه  قد يعيش الشخص طوال عمره حزين ويكتشف شغفه في آخر عمره ,1,تسلية
ضع العنوان المناسب  صور معبرة ,0,1 التعليم العربي,0,تسلية
كيف يحولنا الهاتف الذكي الى زومبي,1,الزومبي لايسقطون في حوض الماء ككرات البولينغ  فهم اذكى مما تتخيل ,1,تسلية
ماذا ستفعل في العيد ,0,سأحاول السيطرة على العالم   ,1,تسلية
أسوء تصاميم اشرطة تحكم بالصوت   volume control في العالم,1,أعجبني مدفع الصوت ,1,تسلية
من يحل شفرة الإستبدال البسيط هذه ويخبرنا ما تقوله الجملة ,0,هذا Vigenère cipher عليك أن تستخدم التوزيع التكراري للحروف حتى تستنتج منه المفتاح الذي استخدم لتشفير الرسالة ,1,تسلية
 ألبوم صور    عندما يطلق الإبداع عنانه    1 ,0,حقا راااائعة,1,تسلية
كيف يرى مطور الواجهات المتصفحات  ,0,سفاري مناسب جدا  لهاتف الإفون من كل النواحي حسب تجربتي الشخصية,1,تسلية
الكلمات العربية الدخيلة في الإنجليزية,1,هناك الكثير في الفرنسية أيضا مما أتذكره حاليا,1,تسلية
هل هذا ابداع   وبماذا نسميها هذة اللوحة     من أعمالي,1,جميلة حقا    هذا ما نسميه بالإبداع ,1,تسلية
هل تستطيع أن تتعرف على الكلمات العربية في غير العربية  ,1,نظرت نظرة عشوائية و عرفت جميع الكلمات التي لمحتها نسبة الى النطق العربي  لا ادري ان كان المعنى يختلف عن النطق ,1,تسلية
م لهمي ضرير كيف ادخل السعادة الي قلبه  ,1,لماذا لا تكتب قصته و تنشرها تكريما له,1,تسلية
معلومات وقصص تساعد على هضم الفطور   ,1,هي أخبار قديمة وفي نفس الوقت غريبة  ,1,تسلية
ضع اللقب المناسب,0,سأجيب بدولة واحدة فقط   ,1,تسلية
 كاريكاتير    إلى أين تذهب الأموال الطائلة الصادرة عن الحج والعمرة  ,0,وجهة نظر  كارلوس لاتوف  لا يمكن القول بأنها صحيحة  تماما,1,تسلية
نقيض سل ب  بانتظار إبداعكم ,1,بالإنجيزية تختلف عن هذه الطريقة,1,تسلية
كيف تجعل الجميع يعترفون بحبهم لك من سؤالين ,0,Illuminate لها شأن في هذه الخدعة,1,تسلية
البرمجة في القرن الماضي,0,المشكلة من ينظر للوحة المفاتيح وهو يكتب في تلك الفترات  ,1,تسلية
ايام زمان قد لا تعود لكنها تبقى خالدة       ارابيا ,1,يمكنني الذهاب الى الموقع https   www archive org و أصور الشاشة لنسخة الموقع القديمة و أمسح الجزء العلوي للمتصفح ثم أرفع الصورة على موقع صور وأضعها هنا و أكتب مثل ما كتبت   ,1,تسلية
عندما يبدأ محر ك البحث جوجل ببيع البيتزا,1,كيف حال الزبون الان   ,1,تسلية
ماهي خطتك للصيف  كتب تقرأها  افلام  مسلسلات  وثائقيات  تعلم  اي شي مخطط لفعله بالصيف,1,التحضير للجامعة ولاشئ غير التحضير للجامعة    ,1,تسلية
العصر الذهبي للمنتديات   من يتذكره ,1,لحسن حظي لم أدخلها إلا متأخرا,1,تسلية
لو سألك طفل   ما معنى انسان متحضر   فماذا ستجيب   ,1,نحن بشر وفي هذه الحياة لدينا مواعيد إن جاءت نذهب لنكمل حياتنا تحت الأرض  ,1,تسلية
كيف ستتصرف في موقف كهذا,0,حسنا أول تصرف سأقوم به هو التأكد من أن CTR لم يتخط 5  على أقصى حد وإلا أكون فى مشكلة  ,1,تسلية
لو توقف العالم لوهله وانتظر حتى تستطيع ان تلقي كلمه ماذا ستقول    كلمه واحده ,0,توقفوا   وبعدها إذا سمحوا لي بثلاثة كلمات أخرى  عن الأسئلة الافتراضية ,1,تسلية
هل رأى أحدكم المغرب ,0,سؤال بعيد عن الموضوع قليلا   ,1,تسلية
عندما يشترين حاسب جديد   ,0,خلال تصفحي بالهاتف أجد نقطة ايجابية واحدة ولا بأس من ذلك ,1,تسلية
مغامرات رجل المغالطة    سلطان المنطق وحامي النقاش,1,يبدو لي مقتبس عن قصة حقيقية   ,1,تسلية
أن تو لد أمريكيا وتؤسس الموقع الإجتماعي رقم 1 على الإنترنت   برب كم  أين العبقرية   ,0,سآخبرك بشيئ   من ذ ٦ اشهر كنا في مسابقه دوليه للبرمجيات بيت الإمارات ومصر   وفي فريقنا   فريق مصري  قمنا ببرمجه نظام توليد موجات H60  H15 يقوم بتحويل ترددات  MIN  إلى  MIR  لتشفير الإتصال بين ال ercomplit والقمر الصناعي كمتلقي   صعدنا للفاينل  وكان ضدنا فريق  إماراتي  قام  ببرمجه لعبه على محرك Unity 3D تحكي قصه تطور الإمارات   المسابقه هي  الم صاد  الإبداعي    المهم خسرنا   وعندما إستفسرنا من الحكام آخبرونا بـ  ماذا سنستفاد نحن  كعرب  من شيئ كهذا  المشروع  ثم آتبع  كلامه بنبره  م زح  إذهب إلى ناسا إن إستطعت    ,0,تسلية
عندما يجب ان تعيش كيفما يريد المجتمع,1,ههههه تعرفين الشخص الذي بالصورة  ,0,تسلية
من محاسن العمل الحر في المنزل أنها تجعل المرء مشهورا,1,أعتقد أنه سوف يتأكد من أغلاق الباب بأحكام في المستقبل    ,1,تسلية
عندما أتابع فلما اجنبيا بترجمة عربية واقرأ كلاما لم تقله الشخصيات  ,1,ههههه  متوفر كثيرا فهم يستغفلون المشاهد العربي,1,تسلية
عندما يعجبك رد  وتريد أن ت ق ي مه عشر مرات,1,حين تدخل حساب أحدهم فقط للتسليب ثم تتذكر أنك سلبته بالفعل من قبل,0,تسلية
كل شيئ مجاني لمدة 10 دقائق   ماذا ستشتري  ,1,سأشتري حك ام الدول العربية وأرميهم للقمامة  ,1,تسلية
حالتي عندما لا يعمل الكود بعد الكثير من محاولات الإصلاح,1,نفس الحاله,1,تسلية
كلمات طالب باكالوريا يحب   ناروتو ,0,لا يوجد أفضل من نسخة أدغال الديجيتال   ,1,تسلية
عندما تطلق مشروعا على الويب ولا أحد يزوره لكن تستمر في تطويره   ,0,عندما تعمل على شيء ما لمدة خمس ساعات ومن ثم يأتي أحدهم ليسألك عن الهدف مما تفعله,0,تسلية
كيف يراني زملائي في الصف حين أطرح أسئلة مثيرة للجدل في حصة العلوم الاسلامية,0,أعتقد أنك جزائرية  ,1,تسلية
تعزية الملحدين    الرد المناسب ,1,ولماذا لا يعزيه بالطريقة الاسلامية  حتى وان كان هو ملحد لا يؤمن بذالك فانت   أو على الاقل  يعزيه بهذه الطريقة ,1,تسلية
من نصب الأسد ملكا  للغابة ,1,قو ة قبضته وحد ة مخالبهp  ,1,تسلية
الفلانتاين بوجهة نظر الهنود  B,0,بغض النظر عن حرق القوانين الفزيائية و الحفرة الموجودة بجسم المريض و أيضا تلون القلب بالأزرق و الأصفر         هل ذالك قلب إنسان أم قلب زرافة  ,1,تسلية
عندما تجبر مستخدم حسوب IO على المشاركة باللغة العربية الفصحى,0,ننتظر موسم الطنظيلاط,0,تسلية
الماضي وأيامه,1,كم أحببت خلفية ميكروسفت تلك  ذلك المرج الأخضر  كم تمنيت أن أحصل على حاسوب فقط لأستمتع بالنظر اليه وأحس أني شخص متطور  تلك الأيام يا حسرة   ,1,تسلية
شاركونا أطرف السرقات التي تعر ضتم لها  أو رأيتموها بأعينكم  إليكم أطرف ما رأيت   ,0,سرقوا من عمري إثني عشرة سنة في غرف المدارس الضيقة دون أن أتعلم شيئا  واحدا  مفيدا  ,1,تسلية
عندما يمدحني أحدهم,1,أما أنا فأتحول إلى مخلوق sooo cute على الآخر,1,تسلية
عندما تنتظر حتى تصل الى 100 نقطة حتى تسلب الاخرين في حسوب,0,في الحقيقة لو املك 100 نقطة لقمت بتسليبك  ,0,تسلية
حكمة فلاسفة التسليب هنا في حسوب آي آو ,1,والله الواحد يندم انه اعطاهم في مرة من المرات نقطة ايجابية وساعدهم بالوصول ل 100 نقطة  _ ,1,تسلية
memes جاهزة للكتابة عليها  تلميح   يمكنكم استخدامها باللغة العربية ,0,بمناسبة انشاء المجتمع  D,1,تسلية
 صورة   عندما تظهر العلل يوم العطلة,0,المبرمجون لا يعرفون العطلة,0,تسلية
اقتراح خارج الصندوق لمشكلة حذف الجملة الشهيرة حبيبة الملايين  حسوب I O هو مجتمع عربي   رجاء  شارك بالل  غة العربي  ة الف صحى ,1,لو كنت مكانهم لفضلت إعادة إضافة الجملة التي يستغرق أمرها بعض الدقائق  بدلا  من الجلوس فترة طويلة لتطوير هذه الخوارزمية  D,0,تسلية
كيف تمت ترشيحات الأوسكار 2017,0,ما قصة هذه الحركة   رايتها أكثر من مرة و لم أفهم معناها    ,1,تسلية
عندما تحذف ايقونة my computer,0,أقترح إنشاء مجتمع  عندما تحذف  سيكون له مستقبل ا مبهر ا    منذ قليل موضوع عندما تحذف سلة المهملات    وهنا أيقونة الكمبيوتر ,0,تسلية
ما يحدث عندما تقوم بحذف سلة المهملات في نظام ويندوز   ,0,نظام ويندوز يتعامل مع الملفات و يقسمها الي قسمين ,0,تسلية
رد فعلنا عندما نحصل على الكثير من التسليبات دون سبب مقنع ,1, 1     لأنك أضحكتني  ,1,تسلية
عندما يسألني أحدهم عن عدد المواد التي سأرسب بها,0,اما حال المتخرجين ,0,تسلية
عندما تأتيك تلك الضحكة الملعونة  ,1,ما الذي حصل بعد ذلك  ,0,تسلية
كما ي قال  بالمصري    كدا اتعشت الحمد للهxD ,0,الاستحمام في الشتاء القارس له فوائد هائلة لتحسين المزاج بشكل هائل في رأيي     فقط اذا كان لديك ماء دافئ طوال الوقت    حم ــام دافئ في الشتاء ينتج عنه انتعاش يعادل 10 اضعاف حم ـام بارد في قيظ الصيف   ,1,تسلية
كيف يعمل القطار ,0,كما نقول نحن  ,0,تسلية
ما هو  لوريم إيبسوم   ,0,بل يبدأ من 1,1,تسلية
هل سبق وصادفت هكذا عميل ,0,ارتفع ضغط دمي من مجرد القراءة وتخيلت نفسي اخزه بعينه بكسن مطبخ لهذا العميل مرارا وتكرارا حتى يبدأ برؤية الجمال في التصميم,1,تسلية
عندما تكرر اللعبة عددا  هائلا من المرات لدرجة تستطيع تفادي كل الضربات دون التفكير مرتين,1,هههههههههههههههههههههههه,0,تسلية
كيف كان يمزح المبرمجون اﻷوائل,0,6  أشخاص لا يتقنون نظام العد الثنائي   لم يفهموا النكتة  D,0,تسلية
عندما يبكي صديقك مبرمج الPHP,0,أنا مبرمج php  إذا صح التعبير ,0,تسلية
كيف تتخلص من تلك الذبابة المزعجة ,1,أووووه أنا اضع زر الفأرة أسفل منها   أحيانا في التلفاز في الزمن الجميل كنت أغير القنوات بسرعة من أجل أن تخاف وتطير   ,1,تسلية
ما هو اسم هذه اللعبة عندكم ,0,هاند,1,تسلية
ما هي أسوأ الوظائف التي قد تعمل بها ,1,وظيفة لاعق طوابع في البريد او المقاطعة,0,تسلية
ما هو  لوريم إيبسوم   ,0,ثم ارمقهم بهذه النظرة,1,تسلية
 صورة   كيف ينظر الــGamers للأشياء,0,أهم شيء العيون المحمرة و السيجارة ,1,تسلية
عندما يقول المصمم أن  التصميم جاهز تقريبا,1,لا أدري لماذا كلما تحد ث أحد عن الصفات السيئة في المصميمين يأتي الى بالي زيد ادريس    ,1,تسلية
لماذا لا يوجد مجتمع للdank memes في حسوب IO,0,السبب هو هبوط اقتصاد الميمز في الوطن العربي    نحتاج أن ننهض بهذا الاقتصاد المهم ,1,تسلية
الأمر سهل حقا  إذا أتممت الدراسة في المدرسة ,1,رجل حصل على راتبه الشخصي فدخل في منزله وأغلق عليه باب الغرفة وأخذ يعد نقوده ويقسمها  هذا للاجار هذا للمصاريف   الخ,0,تسلية
كيف تصبح غنيا  في خمسة أيام,0,ذكرتني بشئ قرأته بالأمس ,1,تسلية
ما هي أغرب تجربة نفسية تعرضت لها مؤخرا   ,1,كما حصل معك تقريب ا   ,1,تسلية
كيف تتجنب التواصل مع الناس ,0,انا لا اتجنب التواصل مع الناس,0,تسلية
ماهو أغرب موضوع قرأته على حسوب IO ,1,قارنوا بين هذين الموضوعين ,1,تسلية
الفرانكو آراب  ما هذا ,0,  الفرانكو آراب   من أسوء ما نواجهه يوميا على مواقع التواصل الإجتماعي    لا أفهم السبب الذي يدفع البعض إلى الكتابة بطريقة غير مفهومة عوض التحدث مباشرة بالعربية أو الإنجليزية أو الفرنسية,1,تسلية
عندما يسألك أحدهم لماذا القطط هي الكائنات الأفضل على سطح الكرة الأرضية,0,الأفضل على سطح الكرة الأرضية   ,1,تسلية
يوم بدون قانون ماذا انت فاعل,0,سأقفل على نفسي الباب في سرداب بعيد  ممكن انا لن اقتل احد حتي لو سمح القانون بذلك و لكن لا اظمن المجانين الاخرين في العالم,1,تسلية
ما ال meme المفضلة عندك لسنة 2016 ,0,الاجابة DICKS PUT FOE HARAMBE,0,تسلية
ماذا تسمون هذه الورقة ,0,هههههههههه تسمى لدينا بـ برشام عندنا بمصر,1,تسلية
مالجديد على اليوتيوب ,0,أغنية يابانية  لماذا  لأنني هادي الأحمد  ,1,تسلية
هذا الفيديو الذي سوف يجعل كل شيء حولك يظهر كموجات وهمية ,1,ما هذا كل شىء اصبح يتكون حوله دوائر متحركة  لقد اندمجت في الفيديو بقوة لدرجة جعلتني اغيب عن الواقع,1,تسلية
عندما تشاهد الكثير من أفلام الأكشن,1,يوم عادي في بلاد السوفييت ,1,تسلية
ما يحصل في الداخل الفلسطيني المحتل حل ه هو   ,0,صورتك لثلاجة السيسي هذه قبل الحكم ,1,تسلية
كيف يمكن أن تعرف جنسية شخص يكتب بالفصحى ,0,إذا كان يستبدل ال ى بال ي فهو مصري  أو عراقي,0,تسلية
كيف تتخيل الموقع بعد 500 عام ,0,ههههه سيكون مثل الشبكات الاجتماعية الآن وفيه دوما حملات ترحم واسعة   الفاتحة على روح الاغا المؤسس والاباء الاوائل لحسوب ,1,تسلية
كيف أستطيع السيطرة على العالم ,1,مرحبا  أنا برين العبقري مستعد لتوفير افضل الخطط للسيطرة على العالم فقط ب 5    خصومات الجمعة السوداء المنتهية ,1,تسلية
ما هي حادثة النصب الأكثر تميزا التي شاهدتها في حياتك,1,مرت على الكثير من حالات النصب  و الحمد لله لم اقع في اي منها  لأن والدي علمني من و انا صغير  لا يوجد شيء اسمه غداء مجاني و الطمع يعمي ,1,تسلية
المصمم عندما يوافق عميله على تصميمه من أول مرة بدون تعديلات  ,1,يا إالهي نعم نعم و الكثير من الأوراق اللامعة تنهمر من السقف و البالونات ,1,تسلية
شكلك عندما تحاول حل المشاكل  ,1,إسم الفيلم أظن   Planet of Apes  الجزء الأول كان في السبعينات,1,تسلية
عندما ي خبرك صديقك أنه أكمل تعلم البرمجة بال HTML,1,هذا انا بعد ما تعلمت ال html و css,0,تسلية
في البداية تتعلم  ثم   ,1,هذه الصورة أعجبتني كثيرا  يمكن أن  أقول    ,1,تسلية
تلك اللحظة عندما يناديك شخص لتصلح شيء لا يعرف غيرك تصليحها,1,ههههههههههههه نفس حالي,1,تسلية
عندما تقوم بتحميل شيء من على الانترنت,0,تقصد عندما يكون إتصال الانترنت لديك سيء  هذه صعوبات تواجه الكثيرين  v  ,1,تسلية
حالة المبرمج عندما يضطر لإعادة كتابة البرنامج من الصفر,1,هي نفس حالتي  على ما أعتقد  عندما لا أستطيع أن أشاهد صور  gif التي تشاركونها مع بعضكم من هاتفي ولا أعرف عم ا تتحدثون,0,تسلية
عندما أحاول التحدث,1,ضريبة العيش داخل دماغك لمدة طويلة,1,تسلية
ما يحصل عندما لا أستطيع مشاهدة الأفلام و الأنمي التي يناقشها الحسوبين بحماس هنا   ,1,افعلي كما أفعل أنا   شاهدي ثلاث أو أربع حلقات من كل مسلسل و ثم الى سلة المهملات   هكذا لتكون لك فكرة عن كل شيء  تقريبا لا يوجد انمي مشهور الا وأعرف عما تدور قصته واستطيع التفاعل مع الآخرين حوله   نفس الأمر مع الكتب والروايات   دائما أبدو وكأني ملم بكل شيء هههه خطير اليس كذلك   طبعا ما يثير شهيتي فإني سأخصص له وقتا لالتهامه لكن نادرا ما أجد ما يسيل لعابي   ,1,تسلية
محاولتي للتمسك بالمنهج ليلة الامتحان   ,1,أنت المنهج الدكتور  ,1,تسلية
عندما كنت صغيرا  كنت أكتب شعرا  مضحكا   وأنت ماهو الشيء المضحك الذي كنت تفعله ,1,اذكر ان اخي الصغير كتب بيت شعر عام 2011 ابان الثورة السورية ,1,تسلية
لماذا احب برنامج Top Gear  D,0,جايمس ماي هذا يحمل الرقم القياسي في أكثر الأشخاص المضحوك عليهم D ,1,تسلية
حينما تنظر إلى قائمة بالإنجازات التي قمت بتحقيقها,0,تبدو القائمة كبيرة  هذه تناسبني xD,1,تسلية
هجمات DDoS الأخيرة و أجهزة الــIoT,0,يبدو اننا نسهل على انفسنا امورا ليس من الضروري ان تتسهل مقابل ان نصعب على انفسنا امورا لم تكن لتتصعب  ,1,تسلية
ما هى أول كلمة تبحث عنها يوميا عندما تفتح الانترنت ,0,أقوم بفعل الاتي بشكل أوتوماتيكي  ,0,تسلية
ماذا تمثل هذه الـ GIF بالنسبة لك   اكتب تعليقا  يبين حالتك المشابهة   ,0,أولى لحظات صباح   وهل أجمل من لحظات صباح     ,1,تسلية
ضربة عين ما أحلى سيارتك,1,الحسد حقيقة ذكرت فى القرآن فقال الله تعالى فى سورة الفلق   ,1,تسلية
حال المبرمج عندما تصله المتطلبات الجديدة,0,حال المصصم الجرافيكي عندما تصله ورقة بما يريد الزبون تعديله ,1,تسلية
كيف تستغل ين أوقات فراغك ,1,ما هو وقت الفراغ  ,0,تسلية
فلوق 4 من سلسلة فلوقاتي البسيطة   تحدي مع أبوي   ربحت الف دولار و موقف محرج في الماكدونالز,0,أتمنى لك التوفيق فقط إستمر في رفع المقاطع,0,تسلية
للنقاش  كم تصرف في اليوم  وما هو اقل يوم تصرف فيه وما اكثر يوم ,0,اصرف من 7 9 شيكل بسبب الجامعة ,0,تسلية
ماهي الخدمه التي سيقدمها عبد المهيمن الاغا اذا فتح حساب في خمسات,0,وجدت اول خدمة تم اضافتها في خمسات هذا رابطها,0,تسلية
هل لديك عادة غريبة تلازمك منذ صغرك  ,1,المشي تحت المطر لكن أعلم السبب,0,تسلية
بكل بساطة هذا غالبا  ما يحصل معي عند دخول الى الامتحان و قراءة ورقة الاسئلة,1,لذلك كقاعدة في الحياة  لا تترك شيئا للصدفة  أو كما في الوصية النبوية  دع ما يريبك إلى ما لا يريبك ,1,تسلية
أنت الآن على المريخ  ما هي الخطوة القادمة لك  ,0,أول ا    ,1,تسلية
ما رأيكم ان نتحدث جميعا عن هذا الموضوع ,0,أرجو التكلم بموضوعية ودون شخصنة في مثل هكذا مواضيع مهمة كما تعلم أن المواضيع الموضوعة  على الطاولة قيمة جد ا وفي رأيي أن هذا الموضوع قد يغير عدة مواضيع تحت الطاولة وفوقها وقد يغير الطاولة نفسها  للمزيد عن هذا الموضوع أنصحك بقراءة كتاب سطر أوامر لينكس ,1,تسلية
نفس الشيء   لكنكم ت حبون الآيفون ,1,افضل أن أشتري 1280 ولا ان أحصل على هدية تتمثل في  i  phone,0,تسلية
ما رأيك بمنزل كهذا ,1,جميل  جدا   إذا كانت هذه الأشياء متوفرة  فيه فهيهات هيهات ما أجمله ,1,تسلية
اذا كنت تمتلك آلة السفر عبر الزمن الي اي عصر تسافر ,0,أريد الذهاب ألى عصر الرسول صلى الله عليه وسلم   أي قبل 1439 عآم هجري ,1,تسلية
هل سئمت من عملك  D  ,1,كم شخص مشهور يموت باليوم   ماطول المقالة حول هذا الشخص الواحد   ليس ذلك صعبا تماما  ,1,تسلية
ماذا تفضلون   فيس بوك   تويتر   انستغرام   سناب شات   ولماذا   ,0,سناب شات   ,1,تسلية
 ليلة الرعب   شاركنا بتجارب م رعبة حول ماوراء الطبيعة مررت بها أو بأشخاص تعرفهم ,1,إذا كنت تريد أن ترتعب أكثر  ,1,تسلية
لو تم أختطافك لعدة سنوات  وغفل عنك الخاطف لمدة دقيقة واحدة مع جهاز حاسوب متصل بالأنترنت ماذا ستفعل ,0,ارسل طلب صداقة للخاطف,0,تسلية
هل لديك لعبة تسترجع بها ذكريات طفولتك  ,1,كراش Crach سباق جماعي ps1 الآن أشغلها على محاكي ps1 على الجهاز,0,تسلية
أكثر موقف محرج حدث لك  ,1,من قبل كانت هنالك مسابقة إذاعة إجبارية في المدرسة خطط معي مدير المكتبة التحدث في فقرة الشخصيات وكانت الشخصية هي الحجاج  حفظت  ما سأقوله جي د ا استحييت أن أمسك ورقة وما إن وقفت  أمام  400 طالب والمدرسون  قلت  تاء تي الحجاج هو يي   تي تي    بني أمية    الحجاج تو تي    حرب مع عبد الله بن الزبير  ودخلت  مع ضحك من الجميع  تعلمت  بالطريقة الصعبة أهمية الورقة في المرة الأولة حين التحدث أمام جمهور حتى عندما تحفظ ما ستقول ,1,تسلية
هل تستطيع حل لغز الكلب الاسود ,1,لأننا في النهار ,1,تسلية
أريد سانويشة الشاورما ,1,هذا هو التنبيه الوحيد واليتيم الذي وصلني في دورة حياة هايد   ,1,تسلية
