Question,Subj_Q,Answer,Subj_A
ما هو رأيك بالتجنيد الإلزامي  وها أنت مع أم ضد التجنيد ,0,الدفاع عن الوطن واجب مقدس,1
ما سبب تهديد إيران واستهدافها للسعودية ودول الخليج بالرغم من المظاهرات الكارثية في دولتها ,0,استغلال للازمه بين بايدن و السعوددعم السعوديه للثورة و قنوات مخصصه للهجوم علي ايرانالمشكله من ايام عمر بن الخطاب رضي الله عنه مع المشكوك في ايمانهم ان لا يعيشو وسط المدينهحتي قتله ابو لؤلؤة المجوسي و معه نصرانيكانت تفضل علي في الخلافه محل بن الخطاب حتي ان علي لم يرضي به سته اشهرثم وافقاتمني يتحدوا احسن,1
السلام عليكم    أريد ترشيحات كتب دينية تساعد الفتاة على التعرف على دينها    و تساعدها في سلوك طريق الالتزام رغم ما يحدث في عالمنا الاسلامي من الانحطاط    بشرط ان تكون الكتب سهلة الفهم ليس بها كلمات صعبة ومعقدة    اريدها لاختي عمرها 14 سنة  ,1,وعليكم السلام ورحمة الله وبركاته اختي السائلة  فقط لدي نصيحة بأن تدعي اختك أن تشارك في برنامج  الجيل الصاعد  وهو برنامج ديني شامل للأطفال ولمن هم في سن المراهقة يتعلمون فيه العقيدة والفقه وعلوم القران ومؤسسه الشيخ أحمد السيد والدراسة سهلة وم قننه عن طريق الويب سايت وبرنامج تلجرام  يمكنك متابعة مواقع التواصل الاجتماعي للبرنامج وخصوصا الفيس بوك لمعرفة كيفية التسجيل والالتحاق بالبرنامج  وحفظكما الله ورعاكم وسدد خ طاكم ,0
هل تظهر الأفلام والمسلسلات المصرية المواطن المصري كما ينبغي أم أن الصورة تختلف عن الواقع  ما الفرق ,0,نعم تعكس حقيقة كبيرة من الواقع المصري,1
لماذا نثق في الإمام الألباني ولا نثق في حسن البنا وسيد قطب والقرضاوي ,0,السلام عليكم ورحمة الله وبركاتهأشكرك على السؤالبسم الله الرحمن الرحيم  والحمد لله رب العالمين  وصلى الله وسلم وبارك على عبده ورسوله محمد  وعلى آل محمد وصحبه وأم ته   و ل ا ت ق ف  م ا ل ی س  ل ك  ب ه ۦ ع ل م   إ ن   ٱلس  م ع  و ٱل ب ص ر  و ٱل ف ؤ اد  ك ل   أ و ل ـ  ى  ك  ك ان  ع ن ه  م س ـ  ول ا   س ور ة  الإ س ر اء   ٣٦   ی ـ  أ ی  ه ا ٱل  ذ ین  ء ام ن و ا  إ ن ج ا ء ك م  ف اس ق   ب ن ب إ  ف ت ب ی  ن و ا  أ ن ت ص یب وا  ق و م  ا ب ج ه ـ ل ة  ف ت ص ب ح وا  ع ل ى  م ا ف ع ل ت م  ن ـ د م ین    س ور ة  الح ج ر ات   ٦ تحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,1
هل بالفعل ستحدث ثورة كبيرة في مصر بتاريخ 11 11  ومن يحركها ,0,محرك ثورة 2011 جارد كوهين و برنارد هنري ليفي و هم ادوات لمن في القمه الجهنميهاليوم و نفس عرايس الماريونت تشجع عليها فاظن ان نفس العصابه فريدوم هاوس باسم جديد,1
ما الهدف وراء السعي إلى فقدان الهوية العربية  لماذا يتم الاحتفال بالهالووين والكريسميس في البلدان العربية وتتم تحت رعاية الوزارات الرسمية للدولة من دون أي رادع ,0,بعض العرب يمجدون الغرب  والغرب يحتقرونهم   في فلسطين المحتلة   يتم قتل الاطفال وتعذيبهم بإعتبارهم ثعابين صغيرة لايجب أن تكبر   كما قالت تلك الوزيرة الصهيونية الحقيرة  ولأنهم لايمتلكون شعر أشقر وعيون ملونة ويتحدثون بالعربية إذن أما الشعب الاوكراني   يحق لهم اللجوء للعيش في الدول الوروبية والعربية   بالمجان وتوفير حياة مريحة لهم   ويحق للاعبي كرةالقدم دعم اكورانيا  على الرغم من أن هناك قانون يمنع من تدخل السياسة في كرة القدم  والذي تطبق على من يدعم فلسطين ولكن اكورانيا شيء اعظم لهذا يجب التخلي عن ذلك القانون مادام هناك فتيات شقراوات  ولكن لانهم يمتلكون شعر أشقر وعيون زرقاء   فهم يستحقون كل الحقوق بإسم منظمة حقوق الإنسان الغربي  سبحان الله هم عادلين ويحبون ثم يأتوا بعض المسلمين  سبحان الله   يحبونهم لدرجة عصيان خالقهم أوه بكل إختصار بعض العرب لايمتلكون عزة النفس   من اجل أن يرضون الاجانب عنهم يتخلون عن الله يهدينا و يهدي الجميع       ,1
لماذا يعتقد العرب أن الولايات المتحدة تتآمر عليهم لغرض إضعافهم مع أن الدول العربية ضعيفة ولا تملك أي تكنولوجيا متطورة محلية الص نع أو اقتصاد مزدهر ,1,بل الحكام العرب من أرتمى باحضان أمريكا للحفاظ على مناصبهم وبقائهم في سلطة الحكم وسلمت كل اقتصادها ومواردها للاجنبي يتحكم بها وجعل منها دول ضعيفة لا تستطيع حماية مواطنيها ,1
كيف يعمل الناس عندما يريدون أن يطوروا بلادهم  وما هو أهم تحدي أمامهم ,0,مكتوب على امتنا التخلف والفقر والفساد والحكام العملاء,1
ما هي الدولة العميقة  وما علاقتها بجورج سوروس ,0,الدولة العميقة هم اصحاب الثروات الطائلة والمتنفذين اعلاميا وماليا في المجتمع,1
هل تتوقع نجاح تحريض الشعب المصري على ثورة نوفمبر المقبل  ولماذا تم اختيار هذا التاريخ 11 11 ,0,في التعليق على خبر سابق مرتبط بسؤالك جوابا مقيدا بالقائمين على هذا التحرك والغاية له وجب التمييز بين تغيير الحاكم وتغيير النظام  تغيير الحاكم  سهل   فهو   أكرمك الله  كالحذاء  عندما تستهلكه ترميه وتستبدله  وهذا حال الرويبضات في العالم الإسلامي ومنه العربي  وغالبا الذي يشرف على تغيير الحاكم ويضحي به ككبش فداء إنما هو الدول المتحكمة  في مصر فهي أمريكا كل الحراك الذي يتم في العالم الإسلامي ومنه العربي سطحي في غاياته مقتصرا على الحاكم متجاهلا الدستور والوسط السياسي المتنفذ في الدولة  والذي عادة مدعوم شرقا أو غربا وتبعا لذلك لا أجد مبشرات لذلك وجب على الأمة أن تعي على حقيقة قضيتها  وأن تقف وقفتها وتقول كلمتها وإن غدا للعاملين له لقريب بإذن الله  إن الله هو العزيز الرحيم تحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,1
هل الحجاب فريضة ,0,كل مسلم على وجه الارض يعلم يقينا ان الحجاب فريضه,1
هل تتوقع موافقة فلاديمير بوتين على اقتراح محادثات السلام ووقف الحرب من الكونغرس الأمريكي ,0,السلام عليكم ورحمة الله وبركاتهأشكرك على السؤالبسم الله الرحمن الرحيم  والحمد لله رب العالمين  وصلى الله وسلم وبارك على عبده ورسوله محمد  وعلى آل محمد وصحبه وأم ته تحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,0
هل تتوقع استخدام أوكرانيا للقنبلة القذرة بالفعل  وهل هي نووية  وكيف سيرد بوتين في هذه الحالة ,0,السلام عليكم ورحمة الله وبركاتهأشكرك على السؤالبسم الله الرحمن الرحيم  والحمد لله رب العالمين  وصلى الله وسلم وبارك على عبده ورسوله محمد  وعلى آل محمد وصحبه وأم ته في الخبر التالي وتعليقه تجد جوابا إن شاء الله تعالىتحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,0
هل تتوقع سقوط الرئيس الفرنسي نتيجة الحركة للاحتجاجات القوية الان في فرنسا  ,0,ليس مستعدا لكن ذلك لن يغير شيئا في موازين القوى أسقط الإنجليز تونيبلير بعد غزو العراق و لكن الوضع استمر على ما هو عليه ,1
ماذا قررت منظمة أوبك بلس خفض إنتاج النفط بشكل مفاجئ ,0,بالمختصر المفيد قررت دول تحالف  أوبك بلاس  خلال اجتماعها في فيينا بمشاركة السعودية إضافة إلى روسيا خفض حصص إنتاج النفط بشكل كبير  ,0
لماذا يصب الناس جام غضبهم على حماس بسبب التقارب مع بشار الأسد  هل يمكنك أن تلتمس العذر لحماس ولو من باب الافتراض وتأتي ولو بعذر واحد ,1,واقع الحال يقول اننا نتعامل مع قضايانا بشكل انفعالي و عاطفي  و القانون السائد الذي يعتمده معظمنا  ان لم تكن معي و تعادي من اعادي فأنت ضدي السياسة ليست مدرسة أخلاقية و المواقف السياسية ليست مرأة دقيقة للمواقف أنا على المستوى الشخصي ازعجني الإعلان عن ذهاب وفد من حماس لدمشق و الالتقاء مع النظام الذي لا يختلف احد بما فيهم حماس على أنه نظام مجرم  ازعجني هذا الموقف بشكل عاطفي بحكم شعوري بآلام الشعب السوري التي عايشتها بالفعل في أثناء اقامتي في سورية لكن   لنتكلم بمنطق سياسي حماس و منذ بدايات الثورة السورية رفضت طلب الحكومة السورية بالتحالف مع النظام ضد الشعب السوري و وصل الخلاف الي مرحلة ان حماس غادواقع الحال يقول اننا نتعامل مع قضايانا بشكل انفعالي و عاطفي  و القانون السائد الذي يعتمده معظمنا  ان لم تكن معي و تعادي من اعادي فأنت ضدي السياسة ليست مدرسة أخلاقية و المواقف السياسية ليست مرأة دقيقة للمواقف أنا على المستوى الشخصي ازعجني الإعلان عن ذهاب وفد من حماس لدمشق و الالتقاء مع النظام الذي لا يختلف احد بما فيهم حماس على أنه نظام مجرم  ازعجني هذا الموقف بشكل عاطفي بحكم شعوري بآلام الشعب السوري التي عايشتها بالفعل في أثناء اقامتي في سورية لكن   لنتكلم بمنطق سياسي حماس و منذ بدايات الثورة السورية رفضت طلب الحكومة السورية بالتحالف مع النظام ضد الشعب السوري و وصل الخلاف الي مرحلة ان حماس غادرت سورية حماس حركة مقاومة ساحة عملها الأساسية هي قطاع غزة و الضفة الغربية و هي لم تتدخل باي من الشؤون الداخلية العربية  لكن هذا لا يعني انها متوافقة مع الأنظمة  فهذه الحركة كبقية حركات المقاومة تعي تمامآ و عايشت الظلم الذي يقع على شعوبنا من الأنظمة الحاكمة قطاع غزة و في السنين العجاف الاخيرة تعرضت لحصار خانق لأهلنا في غزة و على كافة المستويات في محاولة لكسر ارادة شعبنا و هزيمته لم يبقى احد في محيطنا العربي يدعم او حتى حيادي في علاقته مع المقاومة الفلسطينية  الغالبية أصبحت تصف في الصف المعادي في سورية كان يعيش  ما يزيد عن 400 الف فلسطيني  و هؤلاء أوضاعهم لا تقل صعوبة عن وضع أهلنا السوريين لذلك كله انا ارى ان موقف حماس هو إجراء اضطراري  و مع انه يزعجني  لمحاولة فك الحصار المضروب على قطاع غزة و الفصائل المقاومة فيها  و انا اعتقد ان ما تسعى له حماس هو كسر التحالف المعادي لغزة  لكن هذا لا يعني ان النظام السوري سيستفيد من هذا اللقاء حماس لا تنوي و ليس لديها اصلآ ما تقدمه لا للنظام السوري و لا لغيره و هذا نراه في موقف حماس من إيران  إيران تقدم المساعدة لغزة بلا شك  لكن  ماذا تقدم غزة في المقابل    لا شيئ طبعآ هذا لا ينفي ان إيران لها أهداف خاصة و بوضوح اكثر أهداف خبيثة في تمديد نفوذها في المنطقة لاسباب دينية و قومية  و هذا واضح في لبنان و اليمن و العراق  و هذا تعيه حماس أيضآ لكن في فلسطين الوضع مختلف  إيران في فلسطين لم تستطع تحويل بوصلة المقاومة كما فعلت في لبنان او اليمن او العراق و كون إيران تقدم الدعم للفصائل المقاومة لم يجعلها تصبح جزء من منظومة اذرع إيران في المنطقة هذا ليس تبرير لحماس  لكن محاولة فهم الموقف على حقيقته و دون انحياز عاطفي حماس  أعادت العلاقة مع النظام السوري كتكتيك لكسر الحصار  لكنها لا توافق و لا تتماهي مع ما قام به و يقوم به النظام من جرائم بحق أهلنا في سورية  و لم يكن لها و لن يكون لها دور في المستقبل في اي ممارسات تضر الشعب السوري محاولة استغلال هذا اللقاء للطعن في حماس او المقاومة في غزة لا يخدم الا من يريد دق اسفين بين الشعب الفلسطيني و الشعب السوري و هذا ليس في صالح اي من الشعبين ملاحظة   انا لست من حماس بل بالعكس تمامآ  فأنا لي انتقادات كثيرة على حماس و انا اصلآ بعيد عن تيارات الإسلام السياسي ككل  لكن و في الظروف الحالية و في  ظل الاحتلال اعتبر حماس واحدة من حركات المقاومة التي اثبت جدارتها امام الاحتلال كل الاحترام  ,1
ما هو موقف الإخوان المسلمين في جميع ديار الإسلام من التقارب الحاصل بين حماس وبشار الأسد ,0,السلام عليكم ورحمة الله وبركاتهأشكرك على السؤالبسم الله الرحمن الرحيم  والحمد لله رب العالمين  وصلى الله وسلم وبارك على عبده ورسوله محمد  وعلى آل محمد وصحبه وأم ته   و ك ذ    ل ك  ن ف ص  ل  ٱل ـ  ای ـ ت  و ل ت س ت ب ین  س ب یل  ٱل م ج ر م ین   ٥٥  ق ل  إ ن  ی ن ه یت  أ ن  أ ع ب د  ٱل  ذ ین  ت د ع ون  م ن د ون  ٱلل  ه   ق ل ل  ا  أ ت  ب ع  أ ه و ا ء ك م  ق د  ض ل ل ت  إ ذ ا و م ا  أ ن ا  م ن  ٱل م ه ت د ین   ٥٦    س ور ة  الأ ن ع ام   ٥٥ ٥٦ لذلك وجب على الأمة بأحزابها وأبنائها أن تقف وقفتها وتقول كلمتها إنها أمة الإسلام  أمة محمد  صلى الله عليه وسلم وبارك  وعلى آله وصحبه وأمته فلا ترضى بغير تشريع الإسلام تشريعا ولا بغير رايته راية ولا بغير دولته دولة وإن غدا للعاملين له لقريب بإذن الله  إن الله هو العزيز الرحيم تحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,1
ما سبب عدم قدرة روسيا على إسقاط أوكرانيا حتى الآن ,0,الحروب الجيوسياسية اليوم أصبحت ماكرة جدا  ولم تعد مثل الحروب التقليدية فيها منتصر وخاسر فقط لو تمعنت في هذه الحرب سترى كيف أنها تدور بين قطبين روسيا والغرب  لكن الغرب بدهائه قدم الأوكران ضحية لمخططاته وبقي يشاهد من بعيد ويشعل فتيل الحرب وهو في أرضه الآمنة باختصار روسيا منتصرة سلفا بسبب فارق العدة والعتاد  وليس الغرض هزيمتها ولكنها حرب استنزاف لروسيا ماديا وعسكريا وبشريا واقتصاديا  بالعقوبات الإقتصادية لذا توجب على روسيا إنهاء حرب الإستنزاف بأسرع طريقة وهي ضرب موارد الطاقة لإنهاك جبهات العدو  وسيتكفل طقس الشتاء بالباقي دون الحاجة للمواجهة العسكرية المباشرة ,0
ماذا لو اكتشف العالم أن صدام حسين والقذافي ما زالوا على قيد الحياة  ما التأثير الذي سوف يحدث على العالم العربي ,0,اعتبر ان ابو العباس السفاح على قيد الحياة وان الحجاج بن يوسف حي ايضا  واستمر بخيالاتك واعتبر ان ستالين وهتلر وموسوليني احياء  انا متأكد ان هذه الاسماء تعني لك الكثير فالقط يحب خناقه  اما العاقل فيعلم ان الطغاة مكانهم مزبلة التاريخ  لأنهم فشلوا في حياتهم ولن يستفيد احد من بعثهم بعد موتهم وكل ما يحدث في بلدانهم هو بسبب تسلطهم وطغيانهم  كل الروساء العرب والالمان والروس والامريكان والاوروبيين وغيرهم سيقابلون ما عملوا وسيحاسبهم الله على ما فعلوا  فلا تغتر بالدعاية الاعلامية  والله اني ارثي لحال من يشجع الطغاة اكثر من اي شيء اخر ,1
أي نظام سياسي اقتصادي تراه الأنجح ضمن معطيات وقتنا الحالي  الاشتراكية  الرأسمالية    إلخ   أو هل لديك اقتراح بديل ,1,راسمالي حر مع معرفه مصدر الفلوس و لازم الحكومه تصنع كل سيء من دخلها القومي و تساعد الفقرا بميكن و ماكل و ملبسالانتاج و الزراعه,1
هل تتوقع سقوط الرئيس الفرنسي نتيجة الحركة للاحتجاجات القوية الآن في فرنسا ,0,السلام عليكم ورحمة الله وبركاتهأشكرك على السؤالبسم الله الرحمن الرحيم  والحمد لله رب العالمين  وصلى الله وسلم وبارك على عبده ورسوله محمد  وعلى آل محمد وصحبه وأم ته الوسط السياسي الفرنسي ضعيف جدا ومتبعثر  وفقير للمبدئية  وعوضا عن ذلك يبلغ عليه الخطاب الشعوبي  ما ترتب عليها افتقار السياسيين للمصداقية  وهذ الصورة عامة في أوروبا ولذلك فانتخاب الأحزاب والشخصيات السياسية في فرنسا وعموم الغرب ليست اعتبارا للأفضل  وإنما للأقل سوءا السياسة الداخلية هي المحرك للشراع الغربي  ومنه الفرنسي  والمنافس الحقيقي هو التيار الشعوبي  ولكن هذا التيار قض فضح نفسه وأظهر أنه مدعوم من روسيا  بوقوفه ولو على استحياء مع روسيا التي تهدد المواطن الغربي بحاجاته الأساسية المباشرة شهدت فترة الرئاسة الأولى للرئيس الفرنسي احتجاجات أقوى من الحالية  ولكن لحسن حظه أن منافسته أسوأ منه  فهي شعوبية صريحة  ما أجبر كل التيارات السياسية الأخرى تدعمه ولذلك احتمال سقوطه وارد فقط إذا وجد البديل الأقل سوءا  ولا أتوقع ذلك تحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,1
هل تعتقد أن ما يحدث في السعودية هو تعاون روسي سعودي ضد الأمريكان ,0,ابدا  المملكه العربية السعودية ليست طرفا في هذا الصراع حتى يوصف ما تفعله بأنه تعاون روسي سعودي اصلا المملكه عليها التزامات أخلاقية و تاريخيه واجبة الوفاء و بالتالي كل الذي عملته المملكه إنها التزمت بتنفيذ التزاماتها للآخرين ولم تنخرط في اي عقوبات ضد روسيا لأن بينها و بين روسيا اتفاقات و معاهدات و كون إنها لم تشترك في اي عقوبات ضد روسيا لا يعني إن هذا نكاية والأمريكان المعركه هذه ليست معركة السعوديه اصلا لا من قريب ولا من بعيد و السعوديه أهم شي عندها مصلحة المواطن السعودي نفسه  فلماذا عساها تضع نفسها في وسط الوضع المتأزم في حين إنها يمكن أن تجلس و تضع رجل على رجل و تراقب من بعيد ما يحصل في العاابدا  المملكه العربية السعودية ليست طرفا في هذا الصراع حتى يوصف ما تفعله بأنه تعاون روسي سعودي اصلا المملكه عليها التزامات أخلاقية و تاريخيه واجبة الوفاء و بالتالي كل الذي عملته المملكه إنها التزمت بتنفيذ التزاماتها للآخرين ولم تنخرط في اي عقوبات ضد روسيا لأن بينها و بين روسيا اتفاقات و معاهدات و كون إنها لم تشترك في اي عقوبات ضد روسيا لا يعني إن هذا نكاية والأمريكان المعركه هذه ليست معركة السعوديه اصلا لا من قريب ولا من بعيد و السعوديه أهم شي عندها مصلحة المواطن السعودي نفسه  فلماذا عساها تضع نفسها في وسط الوضع المتأزم في حين إنها يمكن أن تجلس و تضع رجل على رجل و تراقب من بعيد ما يحصل في العالم ,0
إلى أي مدى تعول روسيا على الصين  وهل هي أهل للثقة ,0,السلام عليكم ورحمة الله وبركاته  أشكرك على السؤالبسم الله الرحمن الرحيم  والحمد لله رب العالمين  وصلى الله وسلم وبارك على عبده ورسوله محمد  وعلى آله وصحبه وأم ته تحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,1
هل هناك احتمالية للسلام خلال الفترة القادمة بين روسيا وأوكرانيا بعد زيارة حاكم الإمارات ,0,أرجو قراءة التعليق على الخبر التالي  فيه الحجم الحقيقي لهذه الزيارة,0
بكل صدق  ما هو انطباعك عن السودان والسودانيين ,0,نفس انطباعاتي عن كل المسلمين في أرجاء المعمورة اخوتنا و أحبابنا جمعتنا بهم لا اله الا الله محمد رسول الله ايش تشتي اكثر من هذا ,1
ماذا لو أرسلت أمريكا بالفعل صواريخ بعيدة المدى لأوكرانيا ,0,العبرة بالسماح باستخدامها والأهداف  وجدية بوتين في عقيدته النووية سارعت روسيا لنفي اعتبار تفجير جسر القرم يسمح بالرد النووي ,0
أنا طالب في السنة الأولى في الجامعة وأريد أن أقرأ في كتب السياسة  ما هي الكتب التي أبدأ بها ,1,القرآن الكريم   فهو تأصيل وتفصيلوالسيرة النبوية الشريفة  فهي تطبيق,1
ما مصير أوكرانيا بعد مطالبات الرئيس الأوكراني من الناتو والغرب بإرسال صواريخ بعيدة المدى لقصف روسيا ,0,مصير أوكرانيا أصبح بيد أمريكا وروسيا في مل التطورات ,0
ما سبب زيارة حاكم الإمارات إلى روسيا اليوم ,0,ممثلا لبريطانيا  كما أن أردوغان وابن سلمان ممثلان لأمريكا,0
لماذا لا تثق الشعوب العربية في أحزاب المعارضة ,0,الأحزاب المعارضة في النظام الديمقراطي صمام الأمان للنظام وفي الديمقراطية التابعة هي دمية الدمية  وصمام الأمان للدولة الفاعلة الشعوب الإسلامية ومنها العربية تدرك ذلك ,1
ما هو السبب الرئيسي خلف قيام بوتين بقصف صاروخي اليوم على أوكرانيا ,0,حفظ ماء وجهه ,1
ماذا استفاد العالم من منظمة الأمم المتحدة إذا كان من يقرر مصير العالم هي خمس دول فقط وباقي العالم كله جالس على دكة الاحتياط ,0,منظمة الامم المتحدة برزت بعد الحرب العالمية الاولى وسميت عصبة الامم ثم الحرب العالمية الثانية واعطي حق الفيتو للدول الخمسة الكبار بعد فوزهم بالحرب على دول المحور المانيا والنمسا والعثمانيينلاحقا اعطي مقعد الصين الوطنية تايبيه الى الصين الشعبية مارستي تونغ,0
توقعاتك للرد الامريكي علي السعودية بعد قرار اوبك بلس الاخير بخفض انتا النفط 2 مليون برميل   ,0,حتى ولو كان هناك رد السعودية لا تتأثر فهي دولة قوية جدا واقتصادها متين   السعودية لا تستخدم النفط كسلاح وهذا القرار جاء للحفاظ على استقرار اسعار النفط على المستوى العالمي بما يخدم منظمة الاوبك بلس ودولها الاعضاء أي ان القرار لم يكن من السعودية فقط فهو قرار جماعي جاء لمصلحة عمومية وأن كان هناك مشكلة عالمية فأمريكا هي السبب عنجهيتها وسياستها المغلوطة تسببت في مثل هذه المشاكل والازمات الدولية ولم تقم بتصاريح لانشاء محطات جديدة للتنقيب على النفس منذ 20 سنه اخطاء امريكا لا يتحمله الا ادارة امريكا الحالية,1
هل تتوقع حرب على الحدود المصرية الليبية بسبب الاتفاق الأخير بين تركيا وليبيا  وما مدى خطورة هذا الاتفاق برأيك ,0,بشروا و لا تنفروا   حديث شريف اتوقع كل خير  ,1
هل تتوقع ضربة جديدة للسعودية من جماعة الحوثي بعد إرسال إيران أسلحة إلى اليمن ,0,هل اتوقعها ام اتمناها عموما إجابتي على سؤالك   هذا في علم الغيب لكنني أسأل الله السلامه لكل ديار المسلمين و الذي اتمناه أن تكون ممن يتمنون السلامه و العافيه و الأمن و الأمان لكل ديار الإسلام ,1
كيف أجلب مخططات 1907 الخاصة ببريطانيا ضد فلسطين ,0,هل تقصد كيف احصل  ام كيف اجيب  من الاجابه  ساجيب على كيف احصل اما كيف اجيب فلا اعلم لأنني نفسي لا اعلم و على افتراض انك قد بحثت في القوقل فإنه حاول و في حال لم تجد اي كتاب ادخل على المجموعات التي على منصات التواصل الاجتماعي التي تهتم بالعلم الذي يدخل ضمنه موضوع الكتاب و بالذات التليجرام   التليجرام هذا مليئ بالعجايب ,1
هل يمكن إذا فازت السعودية ودول الخليج الحرب على الحوثي أن يقس موا اليمن  كأن تأخذ سلطنة عمان المهرة والسعودية تأخذ حضرموت والإمارات تأخذ جزيرة سقطرى مثلا  ,0,لا يمكن ذلك   اليمن دولة عضو في الأمم المتحدة,0
ما هي حكاية الأكراد  وما هي حقيقة الصراع الكردي مع العرب والعجم والفرس ,0,السلام عليكم ورحمة الله وبركاتهسبق وأجبت على سؤال مشابه  أرجو أن تجد في التالي ما ينفعك ,0
هل تتوقع قيام أمريكا بإنهاء وشل الجيش الروسي وإفشاله في الحرب في شهر أكتوبر ,0,تحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,1
أريد إجابة عملية قابلة للتطبيق على أرض الواقع وبعيدا  عن العواطف والخطوات مجهولة التطبيق  ومن شخص يفهم في السياسة  ما السبيل إلى نهضة اليمن واستثمار طاقتها وثرواتها وحماية سيادتها ,1,وعليكم السلام ورحمة الله وبركاتهالسيد صقر المحترمأشكرك على سؤالك لماذا لأنك تنظر بنور من الله  وتستوقى بالله  وتبتغي مراة الله  فتتحرر من كل قيد  وتستند إلى قوة أكبر من كل قوة  فالله أكبر  ولا حول ولا قوة إلا بالله تبعا لذلك ارجو أن تقرأ جواب على سؤال تعلق باليمن مع خاصل تحياتي الطيبة  السلام عليكم ورحمة الله وبركاتهتحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,0
هل سيستخدم بوتين السلاح النووي بالفعل ,0,كما سبق وكررت تعليقا على أخبار في هذا الموضوع وفي اجابات مختلفةفعلينا السملمون  ونحن شهداء على النسا  وخير أمة أخرجت للناس  عليما إنقاذ العالم وأنفسنا من هذا الشر لذلك وجب على الأمة الإسلامية أن تقف وقفتها وتقول كلمتها إنها أمة الإسلام  أمة محمد  صلى الله عليه وسلم وبارك  وعلى آله وصحبه وأمته فلا ترضى بغير تشريع الإسلام تشريعا ولا بغير رايته راية ولا بغير دولته دولة دولة الخلافة على منهاج البنوة  خير دولة لخير أمة  رحمة للعالمين فتعطي لذلك نصرتها لمن جعلوا غايتها هذه عملهم مخلصين لله في نيتهم وعلى بصيرة من أمرهم وإن غدا للعاملين له لقريب بإذن الله  إن الله هو العزيز الرحيم تحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,0
هل الاشتراكية والشيوعية وجهان لعملة واحدة  إذا كانت الإجابة لا  فما الفرق ,0,السلام عليكم ورحمة الله وبركاتهأشكرك على السؤالبسم الله الرحمن الرحيم  والحمد لله رب العالمين  وصلى الله وسلم وبارك على عبده ورسوله محمد  وعلى آل محمد وصحبه وأم ته الشيوعية وما أفرزته قد أصبحت تاريخ  وصفحة سوداء من التاريخ جوابا على سؤالك حسب السياق  فهي كالرأسمالية يتم الخلط بين الأيدولوجية وبين الأنظمة  وتارة تستخدم الأيدولوجية ويراد الأنظمة والعكس الشيوعية هي الأيدولوجية  وأما الإشتراكية فهي النظام الإقتصادي منها  والإشتراكية أنواع بينما الرأسمالية فقد أخذت الأيدولوجية إسم النظام الاقتصادي الحمد لله أن أنعم علينا المسلمين  بالإسلام  فهو طريقة عيش مميزة  عقيدة عقلية مقنعة للعقل  وموافقة لفطرة الإنسان  وينبثق عنها نظام حياة لا يكبت الإنسان كالشيوعية  ولا يطلقه فيجعله كالحيوان كما في الرأسمالية  وإنما ينظم حياته بنظام الخالق الحيكم العليم  الله العزيز الرحيم أنصحك بقراءة المقال التاليتحياتي الطيبة  السلام عليكم ورحمة الله وبركاته,1
